id,gid,x,y,v_x,v_y,radius,time
2,1,-0.328028,0.000000,-0.837320,0.000000,0.750000,0.600000
0,0,-8.610547,-1.030565,0.906572,-0.133716,0.750000,0.650000
1,0,-8.610547,1.030565,0.906572,0.133716,0.750000,0.650000
2,1,-0.370207,0.000000,-0.843588,0.000000,0.750000,0.650000
0,0,-8.563251,-1.036571,0.945915,-0.120119,0.750000,0.700000
1,0,-8.563251,1.036571,0.945915,0.120119,0.750000,0.700000
2,1,-0.414668,0.000000,-0.889229,0.000000,0.750000,0.700000
0,0,-8.514185,-1.041962,0.981323,-0.107836,0.750000,0.750000
1,0,-8.514185,1.041962,0.981323,0.107836,0.750000,0.750000
2,1,-0.461184,0.000000,-0.930306,0.000000,0.750000,0.750000
0,0,-8.464052,-1.050362,1.002653,-0.167982,0.750000,0.800000
1,0,-8.464052,1.050362,1.002653,0.167982,0.750000,0.800000
2,1,-0.508494,0.000000,-0.946200,0.000000,0.750000,0.800000
0,0,-8.412433,-1.057902,1.032387,-0.150809,0.750000,0.850000
1,0,-8.412433,1.057902,1.032387,0.150809,0.750000,0.850000
2,1,-0.557573,0.000000,-0.981580,0.000000,0.750000,0.850000
0,0,-8.359476,-1.064667,1.059148,-0.135296,0.750000,0.900000
1,0,-8.359476,1.064667,1.059148,0.135296,0.750000,0.900000
2,1,-0.608244,0.000000,-1.013422,0.000000,0.750000,0.900000
0,0,-8.305314,-1.070731,1.083232,-0.121282,0.750000,0.950000
1,0,-8.305314,1.070731,1.083232,0.121282,0.750000,0.950000
2,1,-0.660348,0.000000,-1.042080,0.000000,0.750000,0.950000
0,0,-8.250069,-1.076162,1.104908,-0.108622,0.750000,1.000000
1,0,-8.250069,1.076162,1.104908,0.108622,0.750000,1.000000
2,1,-0.713742,0.000000,-1.067872,0.000000,0.750000,1.000000
0,0,-8.195404,-1.085949,1.093285,-0.195734,0.750000,1.050000
1,0,-8.195404,1.085949,1.093285,0.195734,0.750000,1.050000
2,1,-0.765183,0.000000,-1.028824,0.000000,0.750000,1.050000
0,0,-8.139707,-1.094724,1.113955,-0.175510,0.750000,1.100000
1,0,-8.139707,1.094724,1.113955,0.175510,0.750000,1.100000
2,1,-0.817980,0.000000,-1.055942,0.000000,0.750000,1.100000
0,0,-8.083079,-1.102586,1.132558,-0.157241,0.750000,1.150000
1,0,-8.083079,1.102586,1.132558,0.157241,0.750000,1.150000
2,1,-0.871997,0.000000,-1.080348,0.000000,0.750000,1.150000
0,0,-8.025614,-1.109623,1.149300,-0.140736,0.750000,1.200000
1,0,-8.025614,1.109623,1.149300,0.140736,0.750000,1.200000
2,1,-0.927113,0.000000,-1.102313,0.000000,0.750000,1.200000
0,0,-7.967395,-1.115914,1.164367,-0.125826,0.750000,1.250000
1,0,-7.967395,1.115914,1.164367,0.125826,0.750000,1.250000
2,1,-0.983217,0.000000,-1.122082,0.000000,0.750000,1.250000
0,0,-7.909125,-1.127375,1.165412,-0.229206,0.750000,1.300000
1,0,-7.909125,1.127375,1.165412,0.229206,0.750000,1.300000
2,1,-1.038959,0.000000,-1.114843,0.000000,0.750000,1.300000
0,0,-7.850181,-1.137640,1.178867,-0.205306,0.750000,1.350000
1,0,-7.850181,1.137640,1.178867,0.205306,0.750000,1.350000
2,1,-1.095627,0.000000,-1.133359,0.000000,0.750000,1.350000
0,0,-7.790633,-1.146826,1.190976,-0.183714,0.750000,1.400000
1,0,-7.790633,1.146826,1.190976,0.183714,0.750000,1.400000
2,1,-1.153128,0.000000,-1.150023,0.000000,0.750000,1.400000
0,0,-7.730539,-1.155036,1.201874,-0.164205,0.750000,1.450000
1,0,-7.730539,1.155036,1.201874,0.164205,0.750000,1.450000
2,1,-1.211379,0.000000,-1.165021,0.000000,0.750000,1.450000
0,0,-7.669955,-1.162365,1.211681,-0.146580,0.750000,1.500000
1,0,-7.669955,1.162365,1.211681,0.146580,0.750000,1.500000
2,1,-1.270305,0.000000,-1.178519,0.000000,0.750000,1.500000
0,0,-7.608930,-1.168898,1.220506,-0.130656,0.750000,1.550000
1,0,-7.608930,1.168898,1.220506,0.130656,0.750000,1.550000
2,1,-1.329839,0.000000,-1.190667,0.000000,0.750000,1.550000
0,0,-7.547507,-1.174711,1.228449,-0.116269,0.750000,1.600000
1,0,-7.547507,1.174711,1.228449,0.116269,0.750000,1.600000
2,1,-1.389919,0.000000,-1.201600,0.000000,0.750000,1.600000
0,0,-7.487756,-1.187628,1.195030,-0.258337,0.750000,1.650000
1,0,-7.487756,1.187628,1.195030,0.258337,0.750000,1.650000
2,1,-1.446434,0.000000,-1.130307,0.000000,0.750000,1.650000
0,0,-7.427480,-1.199179,1.205519,-0.231024,0.750000,1.700000
1,0,-7.427480,1.199179,1.205519,0.231024,0.750000,1.700000
2,1,-1.503798,0.000000,-1.147276,0.000000,0.750000,1.700000
0,0,-7.366732,-1.209496,1.214957,-0.206346,0.750000,1.750000
1,0,-7.366732,1.209496,1.214957,0.206346,0.750000,1.750000
2,1,-1.561925,0.000000,-1.162548,0.000000,0.750000,1.750000
0,0,-7.305559,-1.218699,1.223451,-0.184047,0.750000,1.800000
1,0,-7.305559,1.218699,1.223451,0.184047,0.750000,1.800000
2,1,-1.620740,0.000000,-1.176293,0.000000,0.750000,1.800000
0,0,-7.244005,-1.226894,1.231094,-0.163899,0.750000,1.850000
1,0,-7.244005,1.226894,1.231094,0.163899,0.750000,1.850000
2,1,-1.680173,0.000000,-1.188664,0.000000,0.750000,1.850000
0,0,-7.182106,-1.234178,1.237972,-0.145693,0.750000,1.900000
1,0,-7.182106,1.234178,1.237972,0.145693,0.750000,1.900000
2,1,-1.740163,0.000000,-1.199798,0.000000,0.750000,1.900000
0,0,-7.119898,-1.240641,1.244161,-0.129243,0.750000,1.950000
1,0,-7.119898,1.240641,1.244161,0.129243,0.750000,1.950000
2,1,-1.800654,0.000000,-1.209818,0.000000,0.750000,1.950000
0,0,-7.057411,-1.246360,1.249731,-0.114378,0.750000,2.000000
1,0,-7.057411,1.246360,1.249731,0.114378,0.750000,2.000000
2,1,-1.861596,0.000000,-1.218836,0.000000,0.750000,2.000000
0,0,-6.996526,-1.261280,1.217703,-0.298410,0.750000,2.050000
1,0,-6.996526,1.261280,1.217703,0.298410,0.750000,2.050000
2,1,-1.919239,0.000000,-1.152875,0.000000,0.750000,2.050000
0,0,-6.935230,-1.274602,1.225916,-0.266446,0.750000,2.100000
1,0,-6.935230,1.274602,1.225916,0.266446,0.750000,2.100000
2,1,-1.977619,0.000000,-1.167587,0.000000,0.750000,2.100000
0,0,-6.873565,-1.286480,1.233305,-0.237561,0.750000,2.150000
1,0,-6.873565,1.286480,1.233305,0.237561,0.750000,2.150000
2,1,-2.036660,0.000000,-1.180829,0.000000,0.750000,2.150000
0,0,-6.811568,-1.297053,1.239953,-0.211459,0.750000,2.200000
1,0,-6.811568,1.297053,1.239953,0.211459,0.750000,2.200000
2,1,-2.096297,0.000000,-1.192746,0.000000,0.750000,2.200000
0,0,-6.749271,-1.306447,1.245935,-0.187872,0.750000,2.250000
1,0,-6.749271,1.306447,1.245935,0.187872,0.750000,2.250000
2,1,-2.156471,0.000000,-1.203471,0.000000,0.750000,2.250000
0,0,-6.686705,-1.314775,1.251317,-0.166555,0.750000,2.300000
1,0,-6.686705,1.314775,1.251317,0.166555,0.750000,2.300000
2,1,-2.217127,0.000000,-1.213124,0.000000,0.750000,2.300000
0,0,-6.623897,-1.322139,1.256159,-0.147292,0.750000,2.350000
1,0,-6.623897,1.322139,1.256159,0.147292,0.750000,2.350000
2,1,-2.278218,0.000000,-1.221812,0.000000,0.750000,2.350000
0,0,-6.560871,-1.328633,1.260515,-0.129883,0.750000,2.400000
1,0,-6.560871,1.328633,1.260515,0.129883,0.750000,2.400000
2,1,-2.339699,0.000000,-1.229630,0.000000,0.750000,2.400000
0,0,-6.497649,-1.334341,1.264435,-0.114150,0.750000,2.450000
1,0,-6.497649,1.334341,1.264435,0.114150,0.750000,2.450000
2,1,-2.401533,0.000000,-1.236667,0.000000,0.750000,2.450000
0,0,-6.434251,-1.339337,1.267961,-0.099931,0.750000,2.500000
1,0,-6.434251,1.339337,1.267961,0.099931,0.750000,2.500000
2,1,-2.463683,0.000000,-1.243001,0.000000,0.750000,2.500000
0,0,-6.372249,-1.357607,1.240050,-0.365386,0.750000,2.550000
1,0,-6.372249,1.357607,1.240050,0.365386,0.750000,2.550000
2,1,-2.523009,0.000000,-1.186534,0.000000,0.750000,2.550000
0,0,-6.309948,-1.373898,1.246010,-0.325824,0.750000,2.600000
1,0,-6.309948,1.373898,1.246010,0.325824,0.750000,2.600000
2,1,-2.582903,0.000000,-1.197881,0.000000,0.750000,2.600000
0,0,-6.247380,-1.388401,1.251370,-0.290067,0.750000,2.650000
1,0,-6.247380,1.388401,1.251370,0.290067,0.750000,2.650000
2,1,-2.643308,0.000000,-1.208092,0.000000,0.750000,2.650000
0,0,-6.184570,-1.401289,1.256191,-0.257750,0.750000,2.700000
1,0,-6.184570,1.401289,1.256191,0.257750,0.750000,2.700000
2,1,-2.704172,0.000000,-1.217283,0.000000,0.750000,2.700000
0,0,-6.121544,-1.412716,1.260527,-0.228541,0.750000,2.750000
1,0,-6.121544,1.412716,1.260527,0.228541,0.750000,2.750000
2,1,-2.765450,0.000000,-1.225555,0.000000,0.750000,2.750000
0,0,-6.058323,-1.422823,1.264426,-0.202140,0.750000,2.800000
1,0,-6.058323,1.422823,1.264426,0.202140,0.750000,2.800000
2,1,-2.827100,0.000000,-1.232999,0.000000,0.750000,2.800000
0,0,-5.994926,-1.431737,1.267932,-0.178277,0.750000,2.850000
1,0,-5.994926,1.431737,1.267932,0.178277,0.750000,2.850000
2,1,-2.889085,0.000000,-1.239699,0.000000,0.750000,2.850000
0,0,-5.931372,-1.439572,1.271085,-0.156708,0.750000,2.900000
1,0,-5.931372,1.439572,1.271085,0.156708,0.750000,2.900000
2,1,-2.951371,0.000000,-1.245730,0.000000,0.750000,2.900000
0,0,-5.867676,-1.446433,1.273920,-0.137212,0.750000,2.950000
1,0,-5.867676,1.446433,1.273920,0.137212,0.750000,2.950000
2,1,-3.013929,0.000000,-1.251157,0.000000,0.750000,2.950000
0,0,-5.803852,-1.452412,1.276469,-0.119589,0.750000,3.000000
1,0,-5.803852,1.452412,1.276469,0.119589,0.750000,3.000000
2,1,-3.076731,0.000000,-1.256041,0.000000,0.750000,3.000000
0,0,-5.739914,-1.457595,1.278762,-0.103659,0.750000,3.050000
1,0,-5.739914,1.457595,1.278762,0.103659,0.750000,3.050000
2,1,-3.139753,0.000000,-1.260437,0.000000,0.750000,3.050000
0,0,-5.675873,-1.462058,1.280823,-0.089259,0.750000,3.100000
1,0,-5.675873,1.462058,1.280823,0.089259,0.750000,3.100000
2,1,-3.202973,0.000000,-1.264393,0.000000,0.750000,3.100000
0,0,-5.611739,-1.465870,1.282676,-0.076242,0.750000,3.150000
1,0,-5.611739,1.465870,1.282676,0.076242,0.750000,3.150000
2,1,-3.266370,0.000000,-1.267954,0.000000,0.750000,3.150000
0,0,-5.547522,-1.469094,1.284343,-0.064475,0.750000,3.200000
1,0,-5.547522,1.469094,1.284343,0.064475,0.750000,3.200000
2,1,-3.329928,0.000000,-1.271158,0.000000,0.750000,3.200000
0,0,-5.483230,-1.471786,1.285841,-0.053838,0.750000,3.250000
1,0,-5.483230,1.471786,1.285841,0.053838,0.750000,3.250000
2,1,-3.393631,0.000000,-1.274043,0.000000,0.750000,3.250000
0,0,-5.418871,-1.473997,1.287188,-0.044222,0.750000,3.300000
1,0,-5.418871,1.473997,1.287188,0.044222,0.750000,3.300000
2,1,-3.457462,0.000000,-1.276638,0.000000,0.750000,3.300000
0,0,-5.354451,-1.475773,1.288399,-0.035528,0.750000,3.350000
1,0,-5.354451,1.475773,1.288399,0.035528,0.750000,3.350000
2,1,-3.521411,0.000000,-1.278975,0.000000,0.750000,3.350000
0,0,-5.289976,-1.477157,1.289488,-0.027669,0.750000,3.400000
1,0,-5.289976,1.477157,1.289488,0.027669,0.750000,3.400000
2,1,-3.585465,0.000000,-1.281077,0.000000,0.750000,3.400000
0,0,-5.228864,-1.503540,1.222242,-0.527669,0.750000,3.450000
1,0,-5.228864,1.503540,1.222242,0.527669,0.750000,3.450000
2,1,-3.642791,0.000000,-1.146520,0.000000,0.750000,3.450000
0,0,-5.167368,-1.527055,1.229936,-0.470305,0.750000,3.500000
1,0,-5.167368,1.527055,1.229936,0.470305,0.750000,3.500000
2,1,-3.700884,0.000000,-1.161868,0.000000,0.750000,3.500000
0,0,-5.105525,-1.547978,1.236853,-0.418441,0.750000,3.550000
1,0,-5.105525,1.547978,1.236853,0.418441,0.750000,3.550000
2,1,-3.759668,0.000000,-1.175681,0.000000,0.750000,3.550000
0,0,-5.043371,-1.566555,1.243069,-0.371551,0.750000,3.600000
1,0,-5.043371,1.566555,1.243069,0.371551,0.750000,3.600000
2,1,-3.819074,0.000000,-1.188113,0.000000,0.750000,3.600000
0,0,-4.980939,-1.583013,1.248657,-0.329155,0.750000,3.650000
1,0,-4.980939,1.583013,1.248657,0.329155,0.750000,3.650000
2,1,-3.879039,0.000000,-1.199302,0.000000,0.750000,3.650000
0,0,-4.918255,-1.597554,1.253678,-0.290823,0.750000,3.700000
1,0,-4.918255,1.597554,1.253678,0.290823,0.750000,3.700000
2,1,-3.939508,0.000000,-1.209371,0.000000,0.750000,3.700000
0,0,-4.855345,-1.610362,1.258191,-0.256165,0.750000,3.750000
1,0,-4.855345,1.610362,1.258191,0.256165,0.750000,3.750000
2,1,-4.000429,0.000000,-1.218434,0.000000,0.750000,3.750000
0,0,-4.792233,-1.621604,1.262246,-0.224827,0.750000,3.800000
1,0,-4.792233,1.621604,1.262246,0.224827,0.750000,3.800000
2,1,-4.061759,0.000000,-1.226591,0.000000,0.750000,3.800000
0,0,-4.728938,-1.631428,1.265889,-0.196491,0.750000,3.850000
1,0,-4.728938,1.631428,1.265889,0.196491,0.750000,3.850000
2,1,-4.123456,0.000000,-1.233932,0.000000,0.750000,3.850000
0,0,-4.665480,-1.639972,1.269163,-0.170869,0.750000,3.900000
1,0,-4.665480,1.639972,1.269163,0.170869,0.750000,3.900000
2,1,-4.185483,0.000000,-1.240539,0.000000,0.750000,3.900000
0,0,-4.601875,-1.647357,1.272105,-0.147701,0.750000,3.950000
1,0,-4.601875,1.647357,1.272105,0.147701,0.750000,3.950000
2,1,-4.247807,0.000000,-1.246485,0.000000,0.750000,3.950000
0,0,-4.538138,-1.653694,1.274747,-0.126751,0.750000,4.000000
1,0,-4.538138,1.653694,1.274747,0.126751,0.750000,4.000000
2,1,-4.310399,0.000000,-1.251836,0.000000,0.750000,4.000000
0,0,-4.474282,-1.659085,1.277121,-0.107806,0.750000,4.050000
1,0,-4.474282,1.659085,1.277121,0.107806,0.750000,4.050000
2,1,-4.373231,0.000000,-1.256653,0.000000,0.750000,4.050000
0,0,-4.410319,-1.663618,1.279254,-0.090674,0.750000,4.100000
1,0,-4.410319,1.663618,1.279254,0.090674,0.750000,4.100000
2,1,-4.436281,0.000000,-1.260987,0.000000,0.750000,4.100000
0,0,-4.346260,-1.667377,1.281169,-0.075181,0.750000,4.150000
1,0,-4.346260,1.667377,1.281169,0.075181,0.750000,4.150000
2,1,-4.499525,0.000000,-1.264889,0.000000,0.750000,4.150000
0,0,-4.282116,-1.670436,1.282890,-0.061171,0.750000,4.200000
1,0,-4.282116,1.670436,1.282890,0.061171,0.750000,4.200000
2,1,-4.562945,0.000000,-1.268400,0.000000,0.750000,4.200000
0,0,-4.217894,-1.672861,1.284436,-0.048500,0.750000,4.250000
1,0,-4.217894,1.672861,1.284436,0.048500,0.750000,4.250000
2,1,-4.626523,0.000000,-1.271560,0.000000,0.750000,4.250000
0,0,-4.153603,-1.674713,1.285824,-0.037041,0.750000,4.300000
1,0,-4.153603,1.674713,1.285824,0.037041,0.750000,4.300000
2,1,-4.690243,0.000000,-1.274404,0.000000,0.750000,4.300000
0,0,-4.089249,-1.676047,1.287071,-0.026677,0.750000,4.350000
1,0,-4.089249,1.676047,1.287071,0.026677,0.750000,4.350000
2,1,-4.754091,0.000000,-1.276963,0.000000,0.750000,4.350000
0,0,-4.024840,-1.676912,1.288191,-0.017304,0.750000,4.400000
1,0,-4.024840,1.676912,1.288191,0.017304,0.750000,4.400000
2,1,-4.818055,0.000000,-1.279267,0.000000,0.750000,4.400000
0,0,-3.960380,-1.677353,1.289197,-0.008827,0.750000,4.450000
1,0,-3.960380,1.677353,1.289197,0.008827,0.750000,4.450000
2,1,-4.882122,0.000000,-1.281340,0.000000,0.750000,4.450000
0,0,-3.895875,-1.677411,1.290100,-0.001159,0.750000,4.500000
1,0,-3.895875,1.677411,1.290100,0.001159,0.750000,4.500000
2,1,-4.946282,0.000000,-1.283206,0.000000,0.750000,4.500000
0,0,-3.831329,-1.677122,1.290911,0.005776,0.750000,4.550000
1,0,-3.831329,1.677122,1.290911,-0.005776,0.750000,4.550000
2,1,-5.010526,0.000000,-1.284886,0.000000,0.750000,4.550000
0,0,-3.766747,-1.676520,1.291639,0.012049,0.750000,4.600000
1,0,-3.766747,1.676520,1.291639,-0.012049,0.750000,4.600000
2,1,-5.074846,0.000000,-1.286397,0.000000,0.750000,4.600000
0,0,-3.702133,-1.675634,1.292293,0.017724,0.750000,4.650000
1,0,-3.702133,1.675634,1.292293,-0.017724,0.750000,4.650000
2,1,-5.139234,0.000000,-1.287757,0.000000,0.750000,4.650000
0,0,-3.637489,-1.674491,1.292880,0.022856,0.750000,4.700000
1,0,-3.637489,1.674491,1.292880,-0.022856,0.750000,4.700000
2,1,-5.203683,0.000000,-1.288982,0.000000,0.750000,4.700000
0,0,-3.572818,-1.673116,1.293407,0.027499,0.750000,4.750000
1,0,-3.572818,1.673116,1.293407,-0.027499,0.750000,4.750000
2,1,-5.268187,0.000000,-1.290084,0.000000,0.750000,4.750000
0,0,-3.508124,-1.671531,1.293881,0.031699,0.750000,4.800000
1,0,-3.508124,1.671531,1.293881,-0.031699,0.750000,4.800000
2,1,-5.332741,0.000000,-1.291075,0.000000,0.750000,4.800000
0,0,-3.443409,-1.669756,1.294306,0.035499,0.750000,4.850000
1,0,-3.443409,1.669756,1.294306,-0.035499,0.750000,4.850000
2,1,-5.397339,0.000000,-1.291968,0.000000,0.750000,4.850000
0,0,-3.378675,-1.667809,1.294687,0.038936,0.750000,4.900000
1,0,-3.378675,1.667809,1.294687,-0.038936,0.750000,4.900000
2,1,-5.461978,0.000000,-1.292771,0.000000,0.750000,4.900000
0,0,-3.313923,-1.665707,1.295030,0.042045,0.750000,4.950000
1,0,-3.313923,1.665707,1.295030,-0.042045,0.750000,4.950000
2,1,-5.526653,0.000000,-1.293494,0.000000,0.750000,4.950000
0,0,-3.249156,-1.663464,1.295337,0.044858,0.750000,5.000000
1,0,-3.249156,1.663464,1.295337,-0.044858,0.750000,5.000000
2,1,-5.591360,0.000000,-1.294144,0.000000,0.750000,5.000000
0,0,-3.184376,-1.661094,1.295613,0.047404,0.750000,5.050000
1,0,-3.184376,1.661094,1.295613,-0.047404,0.750000,5.050000
2,1,-5.656096,0.000000,-1.294730,0.000000,0.750000,5.050000
0,0,-3.119583,-1.658609,1.295861,0.049706,0.750000,5.100000
1,0,-3.119583,1.658609,1.295861,-0.049706,0.750000,5.100000
2,1,-5.720859,0.000000,-1.295257,0.000000,0.750000,5.100000
0,0,-3.054778,-1.656019,1.296083,0.051790,0.750000,5.150000
1,0,-3.054778,1.656019,1.296083,-0.051790,0.750000,5.150000
2,1,-5.785646,0.000000,-1.295731,0.000000,0.750000,5.150000
0,0,-2.989964,-1.653335,1.296283,0.053675,0.750000,5.200000
1,0,-2.989964,1.653335,1.296283,-0.053675,0.750000,5.200000
2,1,-5.850454,0.000000,-1.296158,0.000000,0.750000,5.200000
0,0,-2.925141,-1.650566,1.296462,0.055381,0.750000,5.250000
1,0,-2.925141,1.650566,1.296462,-0.055381,0.750000,5.250000
2,1,-5.915281,0.000000,-1.296542,0.000000,0.750000,5.250000
0,0,-2.860310,-1.647720,1.296623,0.056924,0.750000,5.300000
1,0,-2.860310,1.647720,1.296623,-0.056924,0.750000,5.300000
2,1,-5.980125,0.000000,-1.296888,0.000000,0.750000,5.300000
0,0,-2.795472,-1.644804,1.296767,0.058321,0.750000,5.350000
1,0,-2.795472,1.644804,1.296767,-0.058321,0.750000,5.350000
2,1,-6.044985,0.000000,-1.297199,0.000000,0.750000,5.350000
0,0,-2.730627,-1.641825,1.296897,0.059585,0.750000,5.400000
1,0,-2.730627,1.641825,1.296897,-0.059585,0.750000,5.400000
2,1,-6.109859,0.000000,-1.297479,0.000000,0.750000,5.400000
0,0,-2.665776,-1.638788,1.297013,0.060728,0.750000,5.450000
1,0,-2.665776,1.638788,1.297013,-0.060728,0.750000,5.450000
2,1,-6.174746,0.000000,-1.297731,0.000000,0.750000,5.450000
0,0,-2.600920,-1.635700,1.297117,0.061763,0.750000,5.500000
1,0,-2.600920,1.635700,1.297117,-0.061763,0.750000,5.500000
2,1,-6.239644,0.000000,-1.297958,0.000000,0.750000,5.500000
0,0,-2.536060,-1.632565,1.297211,0.062700,0.750000,5.550000
1,0,-2.536060,1.632565,1.297211,-0.062700,0.750000,5.550000
2,1,-6.304552,0.000000,-1.298162,0.000000,0.750000,5.550000
0,0,-2.471195,-1.629388,1.297295,0.063548,0.750000,5.600000
1,0,-2.471195,1.629388,1.297295,-0.063548,0.750000,5.600000
2,1,-6.369469,0.000000,-1.298346,0.000000,0.750000,5.600000
0,0,-2.406327,-1.626172,1.297370,0.064315,0.750000,5.650000
1,0,-2.406327,1.626172,1.297370,-0.064315,0.750000,5.650000
2,1,-6.434395,0.000000,-1.298512,0.000000,0.750000,5.650000
0,0,-2.341455,-1.622922,1.297437,0.065009,0.750000,5.700000
1,0,-2.341455,1.622922,1.297437,-0.065009,0.750000,5.700000
2,1,-6.499328,0.000000,-1.298660,0.000000,0.750000,5.700000
0,0,-2.276580,-1.619640,1.297498,0.065638,0.750000,5.750000
1,0,-2.276580,1.619640,1.297498,-0.065638,0.750000,5.750000
2,1,-6.564267,0.000000,-1.298794,0.000000,0.750000,5.750000
0,0,-2.211702,-1.616329,1.297552,0.066207,0.750000,5.800000
1,0,-2.211702,1.616329,1.297552,-0.066207,0.750000,5.800000
2,1,-6.629213,0.000000,-1.298915,0.000000,0.750000,5.800000
0,0,-2.146822,-1.612993,1.297601,0.066722,0.750000,5.850000
1,0,-2.146822,1.612993,1.297601,-0.066722,0.750000,5.850000
2,1,-6.694164,0.000000,-1.299023,0.000000,0.750000,5.850000
0,0,-2.081940,-1.609634,1.297645,0.067188,0.750000,5.900000
1,0,-2.081940,1.609634,1.297645,-0.067188,0.750000,5.900000
2,1,-6.759120,0.000000,-1.299121,0.000000,0.750000,5.900000
0,0,-2.017056,-1.606254,1.297684,0.067610,0.750000,5.950000
1,0,-2.017056,1.606254,1.297684,-0.067610,0.750000,5.950000
2,1,-6.824081,0.000000,-1.299209,0.000000,0.750000,5.950000
0,0,-1.952170,-1.602854,1.297719,0.067992,0.750000,6.000000
1,0,-1.952170,1.602854,1.297719,-0.067992,0.750000,6.000000
2,1,-6.889045,0.000000,-1.299288,0.000000,0.750000,6.000000
0,0,-1.887282,-1.599437,1.297751,0.068337,0.750000,6.050000
1,0,-1.887282,1.599437,1.297751,-0.068337,0.750000,6.050000
2,1,-6.954013,0.000000,-1.299359,0.000000,0.750000,6.050000
0,0,-1.822393,-1.596005,1.297779,0.068650,0.750000,6.100000
1,0,-1.822393,1.596005,1.297779,-0.068650,0.750000,6.100000
2,1,-7.018984,0.000000,-1.299423,0.000000,0.750000,6.100000
0,0,-1.757503,-1.592558,1.297805,0.068934,0.750000,6.150000
1,0,-1.757503,1.592558,1.297805,-0.068934,0.750000,6.150000
2,1,-7.083958,0.000000,-1.299481,0.000000,0.750000,6.150000
0,0,-1.692612,-1.589098,1.297827,0.069190,0.750000,6.200000
1,0,-1.692612,1.589098,1.297827,-0.069190,0.750000,6.200000
2,1,-7.148935,0.000000,-1.299533,0.000000,0.750000,6.200000
0,0,-1.627719,-1.585627,1.297848,0.069423,0.750000,6.250000
1,0,-1.627719,1.585627,1.297848,-0.069423,0.750000,6.250000
2,1,-7.213914,0.000000,-1.299580,0.000000,0.750000,6.250000
0,0,-1.562826,-1.582146,1.297866,0.069633,0.750000,6.300000
1,0,-1.562826,1.582146,1.297866,-0.069633,0.750000,6.300000
2,1,-7.278895,0.000000,-1.299622,0.000000,0.750000,6.300000
0,0,-1.497932,-1.578654,1.297883,0.069824,0.750000,6.350000
1,0,-1.497932,1.578654,1.297883,-0.069824,0.750000,6.350000
2,1,-7.343878,0.000000,-1.299659,0.000000,0.750000,6.350000
0,0,-1.433037,-1.575155,1.297897,0.069996,0.750000,6.400000
1,0,-1.433037,1.575155,1.297897,-0.069996,0.750000,6.400000
2,1,-7.408863,0.000000,-1.299694,0.000000,0.750000,6.400000
0,0,-1.368141,-1.571647,1.297910,0.070152,0.750000,6.450000
1,0,-1.368141,1.571647,1.297910,-0.070152,0.750000,6.450000
2,1,-7.473849,0.000000,-1.299724,0.000000,0.750000,6.450000
