id,gid,x,y,v_x,v_y,radius,time
38,1,9.150451,4.639296,0.077683,0.023437,0.200000,0.100000
39,1,6.796599,8.855686,-0.021164,-0.189810,0.200000,0.100000
0,0,10.149863,0.385268,-0.093063,0.147880,0.200000,0.150000
1,0,12.484808,0.596313,-0.512969,0.005367,0.200000,0.150000
2,0,7.349248,-0.115777,0.044164,-0.300910,0.200000,0.150000
3,0,6.717992,-0.906734,-0.651316,-0.386638,0.200000,0.150000
4,0,8.836906,0.759646,-0.081729,0.327259,0.200000,0.150000
5,0,5.223660,0.519471,-0.500000,0.255818,0.200000,0.150000
6,0,13.688441,-1.104147,-0.051966,-0.405173,0.200000,0.150000
7,0,10.844929,-0.181968,-0.066014,-0.067304,0.200000,0.150000
8,0,13.257339,-0.558170,-0.507991,-0.193616,0.200000,0.150000
9,0,8.023505,-0.231357,-0.012106,0.143571,0.200000,0.150000
10,0,6.882018,0.284381,-0.312822,0.426253,0.200000,0.150000
11,0,14.745093,-0.690185,-0.221211,0.005231,0.200000,0.150000
12,0,13.355013,0.567136,-0.230149,-0.067363,0.200000,0.150000
13,0,8.527921,0.133594,-0.240042,0.077313,0.200000,0.150000
14,0,6.773254,-0.392165,-0.281713,-0.045285,0.200000,0.150000
15,0,13.661030,1.087527,0.158396,0.391014,0.200000,0.150000
16,0,6.345660,0.023653,-0.500000,-0.342226,0.200000,0.150000
17,0,6.746479,0.911237,-0.231786,0.066807,0.200000,0.150000
18,0,9.483929,-0.463746,-0.130407,-0.264830,0.200000,0.150000
19,0,7.354939,-0.893884,-0.215071,-0.475102,0.200000,0.150000
20,1,7.305289,7.683032,0.050424,-0.299514,0.200000,0.150000
21,1,8.362536,-4.246841,-0.074916,-0.535423,0.200000,0.150000
22,1,7.139034,2.315375,0.250352,-0.042255,0.200000,0.150000
23,1,9.103338,-3.130297,0.190846,-0.540075,0.200000,0.150000
24,1,5.299849,5.458723,-0.118017,-0.314288,0.200000,0.150000
25,1,8.408782,-2.093450,-0.091480,-0.524949,0.200000,0.150000
26,1,6.819486,6.535774,-0.003959,-0.285621,0.200000,0.150000
27,1,5.168110,1.248179,0.173750,0.159185,0.200000,0.150000
28,1,4.789706,3.008171,-0.136151,-0.150054,0.200000,0.150000
29,1,4.721700,0.736999,-0.879208,0.018305,0.200000,0.150000
30,1,7.582675,3.413105,-0.177559,-0.205503,0.200000,0.150000
31,1,7.259080,-4.383174,-0.133694,-0.358288,0.200000,0.150000
32,1,5.655653,2.241095,0.071646,-0.083071,0.200000,0.150000
33,1,7.973603,5.339296,-0.064706,-0.220461,0.200000,0.150000
34,1,4.921833,6.617733,-0.055687,-0.154299,0.200000,0.150000
35,1,9.237565,3.730390,0.286916,-0.350773,0.200000,0.150000
36,1,6.197205,4.194219,0.031819,-0.148535,0.200000,0.150000
37,1,8.552158,3.843104,0.178371,-0.143942,0.200000,0.150000
38,1,9.156020,4.640193,0.111372,0.017930,0.200000,0.150000
39,1,6.794169,8.843053,-0.048589,-0.252668,0.200000,0.150000
0,0,10.134952,0.388437,-0.298220,0.063380,0.200000,0.200000
1,0,12.465846,0.598313,-0.379239,0.039997,0.200000,0.200000
2,0,7.341023,-0.129037,-0.164502,-0.265206,0.200000,0.200000
3,0,6.681543,-0.928271,-0.728976,-0.430737,0.200000,0.200000
4,0,8.833476,0.765655,-0.068582,0.120194,0.200000,0.200000
5,0,5.194668,0.530653,-0.579833,0.223640,0.200000,0.200000
6,0,13.679614,-1.121996,-0.176543,-0.356988,0.200000,0.200000
7,0,10.829749,-0.188154,-0.303607,-0.123718,0.200000,0.200000
8,0,13.233405,-0.569285,-0.478680,-0.222305,0.200000,0.200000
9,0,7.997900,-0.249178,-0.512106,-0.356429,0.200000,0.200000
10,0,6.884227,0.280694,0.044190,-0.073747,0.200000,0.200000
11,0,14.730349,-0.690859,-0.294883,-0.013491,0.200000,0.200000
12,0,13.338981,0.564028,-0.320632,-0.062165,0.200000,0.200000
13,0,8.540918,0.161519,0.259958,0.558498,0.200000,0.200000
14,0,6.754081,-0.393987,-0.383470,-0.036429,0.200000,0.200000
15,0,13.661669,1.104744,0.012777,0.344349,0.200000,0.200000
16,0,6.317319,0.012879,-0.566821,-0.215482,0.200000,0.200000
17,0,6.725398,0.939578,-0.421614,0.566807,0.200000,0.200000
