id,gid,x,y,v_x,v_y,radius,time
5,5,-5.522487,-5.521106,0.518503,0.528686,0.500000,0.400000
6,6,0.001078,-7.803422,0.008232,0.766879,0.500000,0.400000
7,7,5.539634,-5.539373,-0.444077,0.445158,0.500000,0.400000
0,0,7.773063,0.000346,-0.790563,0.002074,0.500000,0.450000
1,1,5.519183,5.519086,-0.454153,-0.454167,0.500000,0.450000
2,2,0.001718,7.765328,0.011359,-0.811364,0.500000,0.450000
3,3,-5.497996,5.496347,0.540005,-0.549450,0.500000,0.450000
4,4,-7.801496,0.000038,0.656974,-0.000253,0.500000,0.450000
5,5,-5.494946,-5.492960,0.550828,0.562923,0.500000,0.450000
6,6,0.001614,-7.762425,0.010717,0.819936,0.500000,0.450000
7,7,5.516467,-5.516172,-0.463344,0.464018,0.500000,0.450000
0,0,7.732165,0.000473,-0.817951,0.002543,0.500000,0.500000
1,1,5.495848,5.495767,-0.466699,-0.466376,0.500000,0.500000
2,2,0.001848,7.722899,0.002595,-0.848565,0.500000,0.500000
3,3,-5.469679,5.468247,0.566337,-0.561983,0.500000,0.500000
4,4,-7.767641,0.000003,0.677100,-0.000701,0.500000,0.500000
5,5,-5.465979,-5.464088,0.579333,0.577444,0.500000,0.500000
6,6,0.001686,-7.719584,0.001436,0.856819,0.500000,0.500000
7,7,5.492646,-5.492339,-0.476430,0.476665,0.500000,0.500000
0,0,7.690190,0.000620,-0.839498,0.002933,0.500000,0.550000
1,1,5.472536,5.472606,-0.466230,-0.463229,0.500000,0.550000
2,2,0.002286,7.679025,0.008752,-0.877484,0.500000,0.550000
3,3,-5.440887,5.439486,0.575849,-0.575236,0.500000,0.550000
4,4,-7.734217,-0.000072,0.668473,-0.001504,0.500000,0.550000
5,5,-5.436468,-5.434403,0.590215,0.593706,0.500000,0.550000
6,6,0.002063,-7.675325,0.007547,0.885182,0.500000,0.550000
7,7,5.468852,-5.468670,-0.475880,0.473392,0.500000,0.550000
0,0,7.647254,0.000788,-0.858729,0.003363,0.500000,0.600000
1,1,5.449335,5.449724,-0.464032,-0.457643,0.500000,0.600000
2,2,0.003018,7.633698,0.014637,-0.906553,0.500000,0.600000
3,3,-5.411700,5.410171,0.583739,-0.586297,0.500000,0.600000
4,4,-7.701364,-0.000202,0.657064,-0.002587,0.500000,0.600000
5,5,-5.406475,-5.403985,0.599864,0.608357,0.500000,0.600000
6,6,0.002729,-7.629652,0.013321,0.913460,0.500000,0.600000
7,7,5.445177,-5.445300,-0.473485,0.467382,0.500000,0.600000
0,0,7.603462,0.000978,-0.875843,0.003799,0.500000,0.650000
1,1,5.426240,5.427193,-0.461892,-0.450613,0.500000,0.650000
2,2,0.004065,7.586855,0.020957,-0.936851,0.500000,0.650000
3,3,-5.382194,5.380390,0.590117,-0.595609,0.500000,0.650000
4,4,-7.669113,-0.000405,0.645023,-0.004070,0.500000,0.650000
5,5,-5.376057,-5.372881,0.608359,0.622072,0.500000,0.650000
6,6,0.003704,-7.582517,0.019490,0.942696,0.500000,0.650000
7,7,5.421627,-5.422320,-0.471004,0.459605,0.500000,0.650000
0,0,7.558943,0.001187,-0.890380,0.004194,0.500000,0.700000
1,1,5.403141,5.405033,-0.461985,-0.443207,0.500000,0.700000
2,2,0.005488,7.538406,0.028443,-0.968988,0.500000,0.700000
3,3,-5.352440,5.350236,0.595080,-0.603095,0.500000,0.700000
4,4,-7.637380,-0.000710,0.634660,-0.006087,0.500000,0.700000
5,5,-5.345269,-5.341130,0.615755,0.635016,0.500000,0.700000
6,6,0.005040,-7.533842,0.026731,0.973504,0.500000,0.700000
7,7,5.398099,-5.399766,-0.470562,0.451085,0.500000,0.700000
0,0,7.513878,0.001411,-0.901297,0.004463,0.500000,0.750000
1,1,5.379736,5.383170,-0.468103,-0.437250,0.500000,0.750000
2,2,0.007437,7.488297,0.038980,-1.002173,0.500000,0.750000
3,3,-5.322498,5.319825,0.598845,-0.608208,0.500000,0.750000
4,4,-7.605951,-0.001147,0.628591,-0.008743,0.500000,0.750000
5,5,-5.314161,-5.308787,0.622176,0.646870,0.500000,0.750000
6,6,0.006851,-7.483566,0.036218,1.005517,0.500000,0.750000
7,7,5.374329,-5.377606,-0.475395,0.443198,0.500000,0.750000
0,0,7.468514,0.001625,-0.907271,0.004297,0.500000,0.800000
1,1,5.355496,5.360926,-0.484805,-0.444882,0.500000,0.800000
2,2,0.010143,7.437118,0.054137,-1.023588,0.500000,0.800000
3,3,-5.292400,5.289321,0.601953,-0.610088,0.500000,0.800000
4,4,-7.574127,-0.001557,0.636481,-0.008202,0.500000,0.800000
5,5,-5.282760,-5.275942,0.628018,0.656909,0.500000,0.800000
6,6,0.009251,-7.432557,0.047995,1.020181,0.500000,0.800000
7,7,5.349606,-5.355097,-0.494464,0.450171,0.500000,0.800000
0,0,7.423080,0.001831,-0.908681,0.004116,0.500000,0.850000
1,1,5.330564,5.338532,-0.498637,-0.447889,0.500000,0.850000
2,2,0.013040,7.385063,0.057934,-1.041093,0.500000,0.850000
3,3,-5.262147,5.258930,0.605070,-0.607816,0.500000,0.850000
4,4,-7.541705,-0.002129,0.648438,-0.011438,0.500000,0.850000
5,5,-5.251079,-5.242696,0.633618,0.664911,0.500000,0.850000
6,6,0.012117,-7.380909,0.057321,1.032963,0.500000,0.850000
7,7,5.324045,-5.332495,-0.511214,0.452054,0.500000,0.850000
0,0,7.377802,0.002058,-0.905575,0.004527,0.500000,0.900000
1,1,5.305051,5.316130,-0.510263,-0.448031,0.500000,0.900000
2,2,0.016013,7.332115,0.059466,-1.058960,0.500000,0.900000
3,3,-5.231801,5.228832,0.606914,-0.601960,0.500000,0.900000
4,4,-7.508855,-0.002864,0.656990,-0.014701,0.500000,0.900000
5,5,-5.219090,-5.209156,0.639776,0.670794,0.500000,0.900000
6,6,0.015352,-7.328688,0.064692,1.044425,0.500000,0.900000
7,7,5.297718,-5.309964,-0.526548,0.450620,0.500000,0.900000
0,0,7.332910,0.002329,-0.897822,0.005431,0.500000,0.950000
1,1,5.279039,5.293811,-0.520225,-0.446379,0.500000,0.950000
2,2,0.018932,7.278200,0.058361,-1.078292,0.500000,0.950000
3,3,-5.201421,5.199185,0.607604,-0.592947,0.500000,0.950000
4,4,-7.475680,-0.003777,0.663496,-0.018268,0.500000,0.950000
5,5,-5.186794,-5.175366,0.645929,0.675806,0.500000,0.950000
6,6,0.018882,-7.275932,0.070610,1.055123,0.500000,0.950000
7,7,5.270664,-5.287611,-0.541083,0.447057,0.500000,0.950000
0,0,7.288648,0.002675,-0.885244,0.006923,0.500000,1.000000
1,1,5.252590,5.271627,-0.528987,-0.443675,0.500000,1.000000
2,2,0.021630,7.223184,0.053967,-1.100318,0.500000,1.000000
3,3,-5.171038,5.170141,0.607662,-0.580881,0.500000,1.000000
4,4,-7.442242,-0.004891,0.668776,-0.022273,0.500000,1.000000
5,5,-5.154194,-5.141330,0.651988,0.680728,0.500000,1.000000
6,6,0.022651,-7.222652,0.075384,1.065581,0.500000,1.000000
7,7,5.242893,-5.265502,-0.555423,0.442180,0.500000,1.000000
0,0,7.245262,0.003140,-0.867730,0.009290,0.500000,1.050000
1,1,5.225743,5.249603,-0.536945,-0.440480,0.500000,1.050000
2,2,0.023888,7.166863,0.045160,-1.126436,0.500000,1.050000
3,3,-5.140628,5.141851,0.608196,-0.565784,0.500000,1.050000
4,4,-7.408571,-0.006227,0.673416,-0.026727,0.500000,1.050000
5,5,-5.121293,-5.107024,0.658021,0.686113,0.500000,1.050000
6,6,0.026614,-7.168837,0.079259,1.076310,0.500000,1.050000
7,7,5.214385,-5.243670,-0.570148,0.436637,0.500000,1.050000
0,0,7.202987,0.003795,-0.845503,0.013105,0.500000,1.100000
1,1,5.198522,5.227740,-0.544421,-0.437266,0.500000,1.100000
2,2,0.025361,7.108962,0.029468,-1.158006,0.500000,1.100000
3,3,-5.110029,5.114449,0.611966,-0.548056,0.500000,1.100000
4,4,-7.374677,-0.007802,0.677885,-0.031488,0.500000,1.100000
5,5,-5.088088,-5.072406,0.664112,0.692357,0.500000,1.100000
6,6,0.030739,-7.114446,0.082491,1.087817,0.500000,1.100000
7,7,5.185096,-5.222118,-0.585789,0.431051,0.500000,1.100000
0,0,7.161998,0.004769,-0.819778,0.019477,0.500000,1.150000
1,1,5.170942,5.206018,-0.551585,-0.434430,0.500000,1.150000
2,2,0.024871,7.050323,-0.009812,-1.172788,0.500000,1.150000
3,3,-5.078187,5.086826,0.636850,-0.552445,0.500000,1.150000
4,4,-7.340548,-0.009608,0.682568,-0.036119,0.500000,1.150000
5,5,-5.054577,-5.037424,0.670206,0.699645,0.500000,1.150000
6,6,0.035008,-7.059417,0.085386,1.100574,0.500000,1.150000
7,7,5.154958,-5.200811,-0.602751,0.426126,0.500000,1.150000
0,0,7.122223,0.006245,-0.795492,0.029531,0.500000,1.200000
1,1,5.143005,5.184491,-0.558742,-0.430545,0.500000,1.200000
2,2,0.024218,6.989170,-0.013061,-1.223052,0.500000,1.200000
3,3,-5.046660,5.060310,0.630547,-0.530325,0.500000,1.200000
4,4,-7.306227,-0.011557,0.686429,-0.038991,0.500000,1.200000
5,5,-5.020824,-5.002109,0.675066,0.706289,0.500000,1.200000
6,6,0.039423,-7.003672,0.088298,1.114914,0.500000,1.200000
7,7,5.123900,-5.179677,-0.621167,0.422688,0.500000,1.200000
0,0,7.083224,0.008486,-0.779979,0.044819,0.500000,1.250000
1,1,5.114694,5.163085,-0.566223,-0.428129,0.500000,1.250000
2,2,0.022557,6.926595,-0.033217,-1.251506,0.500000,1.250000
3,3,-5.014193,5.033434,0.649340,-0.537525,0.500000,1.250000
4,4,-7.271698,-0.013706,0.690565,-0.042978,0.500000,1.250000
5,5,-4.986766,-4.966417,0.681152,0.713842,0.500000,1.250000
6,6,0.043989,-6.947126,0.091314,1.130921,0.500000,1.250000
7,7,5.091883,-5.158603,-0.640345,0.421473,0.500000,1.250000
0,0,7.044013,0.010458,-0.784217,0.039435,0.500000,1.300000
1,1,5.086008,5.141878,-0.573720,-0.424133,0.500000,1.300000
2,2,0.021054,6.863455,-0.030061,-1.262798,0.500000,1.300000
3,3,-4.980906,5.006175,0.665722,-0.545183,0.500000,1.300000
4,4,-7.236999,-0.016030,0.693995,-0.046489,0.500000,1.300000
5,5,-4.952450,-4.930391,0.686328,0.720533,0.500000,1.300000
6,6,0.048719,-6.889750,0.094603,1.147508,0.500000,1.300000
7,7,5.058914,-5.137484,-0.659365,0.422392,0.500000,1.300000
0,0,7.004735,0.012184,-0.785567,0.034518,0.500000,1.350000
1,1,5.057061,5.120886,-0.578946,-0.419839,0.500000,1.350000
2,2,0.019693,6.799807,-0.027208,-1.272961,0.500000,1.350000
3,3,-4.946899,4.978506,0.680143,-0.553375,0.500000,1.350000
4,4,-7.202144,-0.018520,0.697086,-0.049785,0.500000,1.350000
5,5,-4.917927,-4.894077,0.690464,0.726271,0.500000,1.350000
6,6,0.053538,-6.831529,0.096392,1.164426,0.500000,1.350000
7,7,5.024992,-5.116368,-0.678442,0.422307,0.500000,1.350000
0,0,6.965510,0.013636,-0.784501,0.029034,0.500000,1.400000
1,1,5.027934,5.100116,-0.582536,-0.415408,0.500000,1.400000
2,2,0.018462,6.735702,-0.024628,-1.282108,0.500000,1.400000
3,3,-4.912243,4.950404,0.693127,-0.562034,0.500000,1.400000
4,4,-7.167144,-0.021167,0.700009,-0.052955,0.500000,1.400000
5,5,-4.883211,-4.857548,0.694318,0.730577,0.500000,1.400000
6,6,0.058386,-6.772408,0.096946,1.182425,0.500000,1.400000
7,7,4.990082,-5.095254,-0.698213,0.422287,0.500000,1.400000
0,0,6.926438,0.014741,-0.781433,0.022113,0.500000,1.450000
1,1,4.998685,5.079564,-0.584985,-0.411045,0.500000,1.450000
2,2,0.017347,6.671185,-0.022295,-1.290340,0.500000,1.450000
3,3,-4.876990,4.921847,0.705057,-0.571153,0.500000,1.450000
4,4,-7.131988,-0.023975,0.703128,-0.056161,0.500000,1.450000
5,5,-4.848275,-4.820914,0.698721,0.732695,0.500000,1.450000
6,6,0.063210,-6.712284,0.096480,1.202474,0.500000,1.450000
7,7,4.954103,-5.074081,-0.719581,0.423458,0.500000,1.450000
0,0,6.887597,0.015384,-0.776821,0.012856,0.500000,1.500000
1,1,4.969351,5.059214,-0.586669,-0.406997,0.500000,1.500000
2,2,0.016338,6.606297,-0.020186,-1.297749,0.500000,1.500000
3,3,-4.841180,4.892809,0.716194,-0.580746,0.500000,1.500000
4,4,-7.096633,-0.026960,0.707095,-0.059686,0.500000,1.500000
5,5,-4.813119,-4.785413,0.703120,0.710019,0.500000,1.500000
6,6,0.067968,-6.650989,0.095166,1.225894,0.500000,1.500000
7,7,4.916990,-5.051649,-0.742259,0.448647,0.500000,1.500000
0,0,6.849108,0.015457,-0.769782,0.001453,0.500000,1.550000
1,1,4.939989,5.039090,-0.587252,-0.402466,0.500000,1.550000
2,2,0.015424,6.541076,-0.018279,-1.304417,0.500000,1.550000
3,3,-4.804838,4.863206,0.726844,-0.592059,0.500000,1.550000
4,4,-7.061108,-0.029999,0.710505,-0.060776,0.500000,1.550000
5,5,-4.778637,-4.749872,0.689640,0.710805,0.500000,1.550000
6,6,0.072501,-6.588105,0.090662,1.257696,0.500000,1.550000
7,7,4.879681,-5.029539,-0.746178,0.442191,0.500000,1.550000
0,0,6.810892,0.014724,-0.764326,-0.014648,0.500000,1.600000
1,1,4.910582,5.019158,-0.588131,-0.398656,0.500000,1.600000
2,2,0.014596,6.475555,-0.016554,-1.310418,0.500000,1.600000
3,3,-4.767867,4.833013,0.739426,-0.603867,0.500000,1.600000
4,4,-7.025727,-0.032812,0.707603,-0.056261,0.500000,1.600000
5,5,-4.744192,-4.714814,0.688892,0.701160,0.500000,1.600000
6,6,0.076575,-6.523203,0.081475,1.298042,0.500000,1.600000
7,7,4.842095,-5.007676,-0.751723,0.437257,0.500000,1.600000
0,0,6.772575,0.012777,-0.766330,-0.038939,0.500000,1.650000
1,1,4.881129,4.999370,-0.589059,-0.395746,0.500000,1.650000
2,2,0.013846,6.409764,-0.014995,-1.315820,0.500000,1.650000
3,3,-4.730291,4.802111,0.751517,-0.618036,0.500000,1.650000
4,4,-6.990371,-0.035313,0.707126,-0.050029,0.500000,1.650000
5,5,-4.709375,-4.680490,0.696338,0.686483,0.500000,1.650000
6,6,0.080001,-6.455612,0.068517,1.351815,0.500000,1.650000
7,7,4.804297,-4.986023,-0.755956,0.433062,0.500000,1.650000
0,0,6.732474,0.010718,-0.802023,-0.041198,0.500000,1.700000
1,1,4.851638,4.979674,-0.589825,-0.393928,0.500000,1.700000
2,2,0.013167,6.343730,-0.013585,-1.320681,0.500000,1.700000
3,3,-4.692184,4.770394,0.762137,-0.634352,0.500000,1.700000
4,4,-6.954803,-0.037485,0.711355,-0.043438,0.500000,1.700000
5,5,-4.673017,-4.645312,0.727174,0.703557,0.500000,1.700000
6,6,0.083046,-6.387864,0.060900,1.354957,0.500000,1.700000
7,7,4.766372,-4.964619,-0.758490,0.428073,0.500000,1.700000
0,0,6.690721,0.008700,-0.835064,-0.040361,0.500000,1.750000
1,1,4.822106,4.960191,-0.590635,-0.389657,0.500000,1.750000
2,2,0.012552,6.277478,-0.012309,-1.325055,0.500000,1.750000
3,3,-4.653737,4.737916,0.768948,-0.649558,0.500000,1.750000
4,4,-6.917316,-0.039387,0.749744,-0.038031,0.500000,1.750000
5,5,-4.636585,-4.609270,0.728628,0.720839,0.500000,1.750000
6,6,0.085746,-6.319975,0.054012,1.357785,0.500000,1.750000
7,7,4.728113,-4.943757,-0.765196,0.417248,0.500000,1.750000
0,0,6.647360,0.006819,-0.867222,-0.037607,0.500000,1.800000
1,1,4.792469,4.940962,-0.592744,-0.384579,0.500000,1.800000
2,2,0.013979,6.208608,0.028554,-1.377400,0.500000,1.800000
3,3,-4.616242,4.707419,0.749888,-0.609944,0.500000,1.800000
4,4,-6.880440,-0.041112,0.737532,-0.034510,0.500000,1.800000
5,5,-4.599490,-4.574578,0.741896,0.693838,0.500000,1.800000
6,6,0.089837,-6.250114,0.081820,1.397203,0.500000,1.800000
7,7,4.689058,-4.923435,-0.781100,0.406445,0.500000,1.800000
0,0,6.606351,0.004897,-0.820169,-0.038434,0.500000,1.850000
1,1,4.763051,4.921818,-0.588362,-0.382888,0.500000,1.850000
2,2,0.013376,6.138766,-0.012078,-1.396839,0.500000,1.850000
3,3,-4.578083,4.676309,0.763180,-0.622191,0.500000,1.850000
4,4,-6.843543,-0.043069,0.737939,-0.039150,0.500000,1.850000
5,5,-4.560885,-4.538625,0.772104,0.719068,0.500000,1.850000
6,6,0.091421,-6.179069,0.031674,1.420904,0.500000,1.850000
7,7,4.649798,-4.903773,-0.785198,0.393232,0.500000,1.850000
0,0,6.563599,0.002876,-0.855053,-0.040429,0.500000,1.900000
1,1,4.733603,4.902780,-0.588960,-0.380749,0.500000,1.900000
2,2,0.012828,6.069086,-0.010957,-1.393598,0.500000,1.900000
3,3,-4.539443,4.644600,0.772805,-0.634188,0.500000,1.900000
4,4,-6.805287,-0.044950,0.765103,-0.037613,0.500000,1.900000
5,5,-4.521297,-4.503694,0.791770,0.698612,0.500000,1.900000
6,6,0.092802,-6.108212,0.027615,1.417137,0.500000,1.900000
7,7,4.609660,-4.882533,-0.802752,0.424813,0.500000,1.900000
0,0,6.519327,0.000968,-0.885430,-0.038167,0.500000,1.950000
1,1,4.704175,4.883939,-0.588553,-0.376819,0.500000,1.950000
2,2,0.012331,5.999552,-0.009943,-1.390681,0.500000,1.950000
3,3,-4.500115,4.612398,0.786555,-0.644029,0.500000,1.950000
4,4,-6.766030,-0.046883,0.785141,-0.038649,0.500000,1.950000
5,5,-4.481897,-4.467598,0.788002,0.721934,0.500000,1.950000
6,6,0.093999,-6.037525,0.023944,1.413746,0.500000,1.950000
7,7,4.569677,-4.862185,-0.799656,0.406961,0.500000,1.950000
0,0,6.473520,-0.000683,-0.916152,-0.033024,0.500000,2.000000
1,1,4.674719,4.865299,-0.589120,-0.372810,0.500000,2.000000
2,2,0.011879,5.930149,-0.009025,-1.388056,0.500000,2.000000
3,3,-4.459872,4.579858,0.804861,-0.650796,0.500000,2.000000
4,4,-6.725965,-0.048900,0.801311,-0.040344,0.500000,2.000000
5,5,-4.441634,-4.432692,0.805262,0.698105,0.500000,2.000000
6,6,0.095030,-5.966990,0.020624,1.410694,0.500000,2.000000
7,7,4.528818,-4.840641,-0.817195,0.430862,0.500000,2.000000
0,0,6.426313,-0.001921,-0.944128,-0.024742,0.500000,2.050000
1,1,4.645247,4.846884,-0.589448,-0.368298,0.500000,2.050000
2,2,0.011470,5.860864,-0.008196,-1.385693,0.500000,2.050000
3,3,-4.418703,4.546884,0.823392,-0.659486,0.500000,2.050000
4,4,-6.685181,-0.050960,0.815680,-0.041210,0.500000,2.050000
5,5,-4.401880,-4.396606,0.795076,0.721720,0.500000,2.050000
6,6,0.095911,-5.896593,0.017621,1.407948,0.500000,2.050000
7,7,4.488372,-4.820404,-0.808919,0.404752,0.500000,2.050000
0,0,6.382134,-0.003001,-0.883584,-0.021607,0.500000,2.100000
1,1,4.615657,4.828677,-0.591796,-0.364134,0.500000,2.100000
2,2,0.008786,5.790580,-0.053675,-1.405689,0.500000,2.100000
3,3,-4.376369,4.513523,0.846668,-0.667218,0.500000,2.100000
4,4,-6.645530,-0.053083,0.793023,-0.042458,0.500000,2.100000
5,5,-4.361845,-4.364338,0.800694,0.645361,0.500000,2.100000
6,6,0.096572,-5.822304,0.013221,1.485777,0.500000,2.100000
7,7,4.447224,-4.799138,-0.822950,0.425326,0.500000,2.100000
0,0,6.336467,-0.004064,-0.913343,-0.021268,0.500000,2.150000
1,1,4.585584,4.810875,-0.601459,-0.356037,0.500000,2.150000
2,2,0.006368,5.720502,-0.048351,-1.401563,0.500000,2.150000
3,3,-4.333859,4.479354,0.850212,-0.683377,0.500000,2.150000
4,4,-6.605069,-0.055166,0.809223,-0.041654,0.500000,2.150000
5,5,-4.322054,-4.330438,0.795826,0.678003,0.500000,2.150000
6,6,0.097119,-5.748528,0.010934,1.475522,0.500000,2.150000
7,7,4.407179,-4.778831,-0.800900,0.406123,0.500000,2.150000
0,0,6.289287,-0.004824,-0.943593,-0.015193,0.500000,2.200000
1,1,4.554681,4.791664,-0.618067,-0.384217,0.500000,2.200000
2,2,0.008391,5.650318,0.040451,-1.403680,0.500000,2.200000
3,3,-4.293045,4.449820,0.816267,-0.590695,0.500000,2.200000
4,4,-6.564403,-0.057057,0.813313,-0.037821,0.500000,2.200000
5,5,-4.283047,-4.298437,0.780145,0.640025,0.500000,2.200000
6,6,0.097562,-5.675213,0.008864,1.466292,0.500000,2.200000
7,7,4.367446,-4.759760,-0.794670,0.381438,0.500000,2.200000
0,0,6.243313,-0.004447,-0.919493,0.007546,0.500000,2.250000
1,1,4.524825,4.773123,-0.597117,-0.370834,0.500000,2.250000
2,2,0.009695,5.581899,0.026076,-1.368370,0.500000,2.250000
3,3,-4.252126,4.419306,0.818378,-0.610271,0.500000,2.250000
4,4,-6.524837,-0.058681,0.791309,-0.032474,0.500000,2.250000
5,5,-4.245025,-4.267681,0.760433,0.615128,0.500000,2.250000
6,6,0.097912,-5.602314,0.006991,1.457986,0.500000,2.250000
7,7,4.328279,-4.741867,-0.783336,0.357840,0.500000,2.250000
0,0,6.197714,-0.002967,-0.911976,0.029594,0.500000,2.300000
1,1,4.495492,4.755300,-0.586654,-0.356461,0.500000,2.300000
2,2,0.010795,5.514687,0.022015,-1.344234,0.500000,2.300000
3,3,-4.212827,4.390528,0.785989,-0.575557,0.500000,2.300000
4,4,-6.485983,-0.059785,0.777082,-0.022089,0.500000,2.300000
5,5,-4.207903,-4.238149,0.742439,0.590635,0.500000,2.300000
6,6,0.100165,-5.532764,0.045073,1.391011,0.500000,2.300000
7,7,4.289768,-4.724665,-0.770216,0.344053,0.500000,2.300000
0,0,6.153084,-0.003123,-0.892597,-0.003120,0.500000,2.350000
1,1,4.466749,4.738068,-0.574870,-0.344631,0.500000,2.350000
2,2,0.013824,5.450018,0.060567,-1.293388,0.500000,2.350000
3,3,-4.175051,4.363131,0.755518,-0.547953,0.500000,2.350000
4,4,-6.447862,-0.060497,0.762419,-0.014244,0.500000,2.350000
5,5,-4.171589,-4.209709,0.726284,0.568808,0.500000,2.350000
6,6,0.101227,-5.464959,0.021228,1.356084,0.500000,2.350000
7,7,4.252052,-4.707876,-0.754321,0.335781,0.500000,2.350000
0,0,6.111608,-0.004412,-0.829513,-0.025786,0.500000,2.400000
1,1,4.438582,4.720948,-0.563342,-0.342411,0.500000,2.400000
2,2,0.015721,5.391514,0.037954,-1.170086,0.500000,2.400000
3,3,-4.138544,4.337117,0.730133,-0.520271,0.500000,2.400000
4,4,-6.410393,-0.060941,0.749395,-0.008882,0.500000,2.400000
5,5,-4.136147,-4.181985,0.708833,0.554471,0.500000,2.400000
6,6,0.101753,-5.402790,0.010527,1.243389,0.500000,2.400000
7,7,4.215086,-4.691511,-0.739329,0.327298,0.500000,2.400000
0,0,6.072755,-0.006944,-0.777063,-0.050628,0.500000,2.450000
1,1,4.410908,4.703705,-0.553477,-0.344847,0.500000,2.450000
2,2,0.016284,5.340722,0.011245,-1.015835,0.500000,2.450000
3,3,-4.102935,4.312410,0.712196,-0.494138,0.500000,2.450000
4,4,-6.373484,-0.061184,0.738173,-0.004852,0.500000,2.450000
